sexe,prenom,annee,nombre
2,ANGELYNE,2004,12
2,ANGHARAD,2004,3
2,ANGHJULINA,2004,3
2,ANGIE,2004,98
2,ANGY,2004,12
2,ANGÈLE,2004,526
2,ANH,2004,4
2,ANI,2004,5
2,ANIA,2004,41
2,ANICIA,2004,6
2,ANIELA,2004,4
2,ANIKA,2004,4
2,ANISA,2004,12
2,ANISE,2004,3
2,ANISSA,2004,492
2,ANISSAH,2004,4
2,ANISSIA,2004,14
2,ANISSYA,2004,3
2,ANITA,2004,54
2,ANJA,2004,10
2,ANJALI,2004,19
2,ANJALIE,2004,3
2,ANJALY,2004,4
2,ANJELA,2004,3
2,ANKA,2004,3
2,ANN,2004,3
2,ANN-AEL,2004,3
2,ANNA,2004,1378
2,ANNA-LOU,2004,10
2,ANNA-LOUISE,2004,3
2,ANNA-LÉA,2004,3
2,ANNA-MARIA,2004,7
2,ANNA-ROSE,2004,5
2,ANNABEL,2004,6
2,ANNABELLA,2004,7
2,ANNABELLE,2004,155
2,ANNAE,2004,3
2,ANNAEL,2004,16
2,ANNAELLE,2004,222
2,ANNAH,2004,12
2,ANNAIG,2004,8
2,ANNAIS,2004,14
2,ANNALISA,2004,3
2,ANNE,2004,190
2,ANNE-CAROLINE,2004,4
2,ANNE-CHARLOTTE,2004,38
2,ANNE-CLAIRE,2004,22
2,ANNE-CLÉMENCE,2004,3
2,ANNE-CORALIE,2004,3
2,ANNE-CÉCILE,2004,15
2,ANNE-ELISABETH,2004,3
2,ANNE-ELISE,2004,3
2,ANNE-EMMANUELLE,2004,6
2,ANNE-FLEUR,2004,8
2,ANNE-FLORE,2004,10
2,ANNE-GAELLE,2004,18
2,ANNE-HÉLÈNE,2004,3
2,ANNE-JULIE,2004,3
2,ANNE-LAURE,2004,80
2,ANNE-LISE,2004,76
2,ANNE-LOU,2004,10
2,ANNE-LOUISE,2004,12
2,ANNE-LUCIE,2004,3
2,ANNE-LYSE,2004,8
2,ANNE-MARIE,2004,18
2,ANNE-PAULINE,2004,4
2,ANNE-ROSE,2004,7
2,ANNE-SARAH,2004,7
2,ANNE-SOLÈNE,2004,4
2,ANNE-SOPHIE,2004,68
2,ANNE-THAIS,2004,3
2,ANNE-VICTOIRE,2004,4
2,ANNECY,2004,4
2,ANNELISE,2004,9
2,ANNELYSE,2004,4
2,ANNETTE,2004,19
2,ANNIA,2004,3
2,ANNICK,2004,6
2,ANNIE,2004,21
2,ANNISSA,2004,4
2,ANNOUCK,2004,9
2,ANNOUK,2004,7
2,ANNWENN,2004,20
2,ANNY,2004,3
2,ANOA,2004,6
2,ANOUCHKA,2004,53
2,ANOUCK,2004,72
2,ANOUK,2004,312
2,ANTA,2004,8
2,ANTEA,2004,4
2,ANTHEA,2004,64
2,ANTHONIA,2004,4
2,ANTINEA,2004,6
2,ANTOINETTE,2004,11
2,ANTONELLA,2004,10
2,ANTONIA,2004,33
2,ANTSA,2004,3
2,ANYA,2004,43
2,ANYSIA,2004,3
2,ANYSSA,2004,20
2,ANYSSIA,2004,4
2,AODRENN,2004,4
2,AOUA,2004,3
2,AOUREGAN,2004,4
2,APOLINE,2004,18
2,APOLLINE,2004,481
2,APPOLINE,2004,40
2,APPOLYNE,2004,3
2,APRIL,2004,24
2,APRILE,2004,3
2,APRYL,2004,3
2,ARABELLA,2004,4
2,ARAME,2004,4
2,ARBIA,2004,3
2,ARIANA,2004,12
2,ARIANE,2004,145
2,ARIANNA,2004,5
2,ARIANNE,2004,4
2,ARIELLE,2004,23
2,ARIFE,2004,3
2,ARIJ,2004,4
2,ARINA,2004,4
2,ARLETTE,2004,3
2,ARMANCE,2004,20
2,ARMANDE,2004,4
2,ARMANDINE,2004,3
2,ARMEL,2004,3
2,ARMELIA,2004,3
2,ARMELLE,2004,72
2,ARMONIE,2004,6
2,ARMONY,2004,4
2,ARTEMIS,2004,3
2,ARTEMISE,2004,4
2,ARWA,2004,3
2,ARWEN,2004,109
2,ARWENN,2004,9
2,ARZU,2004,11
2,ASELYA,2004,4
2,ASENA,2004,4
2,ASHANTI,2004,5
2,ASHANTY,2004,5
2,ASHLEY,2004,161
2,ASHVINI,2004,3
2,ASIA,2004,21
2,ASIYA,2004,6
2,ASIYE,2004,5
2,ASLI,2004,23
2,ASLIHAN,2004,3
2,ASMA,2004,223
2,ASMAA,2004,47
2,ASMAE,2004,18
2,ASMAHANE,2004,4
2,ASMAOU,2004,3
2,ASMINA,2004,3
2,ASNA,2004,3
2,ASSA,2004,52
2,ASSALA,2004,9
2,ASSETOU,2004,11
2,ASSIA,2004,536
2,ASSIATOU,2004,5
2,ASSIBA,2004,3
2,ASSITA,2004,5
2,ASSITAN,2004,12
2,ASSIYA,2004,27
2,ASSMA,2004,19
2,ASSMAA,2004,6
2,ASSYA,2004,56
2,ASTAN,2004,4
2,ASTOU,2004,10
2,ASTREE,2004,13
2,ASTRID,2004,247
2,ASTRIDE,2004,4
2,ASVINI,2004,3
2,ASYA,2004,39
2,ATEA,2004,4
2,ATHENA,2004,40
2,ATHENAIS,2004,104
2,ATHINA,2004,7
2,ATIKA,2004,8
2,ATLANTIS,2004,5
2,AUBANE,2004,51
2,AUBERIE,2004,4
2,AUCEANE,2004,8
2,AUDE,2004,231
2,AUDE-MARIE,2004,4
2,AUDELINE,2004,3
2,AUDREY,2004,850
2,AUDRINA,2004,5
2,AUGUSTA,2004,4
2,AUGUSTINE,2004,43
2,AURA,2004,4
2,AURANE,2004,43
2,AURANNE,2004,5
2,AURE,2004,15
2,AUREA,2004,19
2,AUREANE,2004,15
2,AUREGAN,2004,9
2,AUREGANE,2004,7
2,AUREGANN,2004,7
2,AURELA,2004,3
2,AURELANE,2004,4
2,AURELE,2004,8
2,AURELIA,2004,155
2,AURELIANE,2004,9
2,AURELINE,2004,34
2,AURELY,2004,3
2,AURELYNE,2004,3
2,AURIANA,2004,10
2,AURIANE,2004,277
2,AURIANNE,2004,20
2,AURLANE,2004,5
2,AURORA,2004,3
2,AURORE,2004,478
2,AURYANE,2004,8
2,AURÉLIE,2004,569
2,AUTOMNE,2004,6
2,AUXANE,2004,31
2,AUXANNE,2004,7
2,AVA,2004,45
2,AVIGAEL,2004,3
2,AVIGAIL,2004,7
2,AVITAL,2004,4
2,AVRIL,2004,47
2,AWA,2004,84
2,AWATIF,2004,3
2,AWEN,2004,20
2,AWENA,2004,24
2,AXEL,2004,12
2,AXELE,2004,18
2,AXELLE,2004,1004
2,AYA,2004,345
2,AYAA,2004,6
2,AYAH,2004,18
2,AYALA,2004,5
2,AYANA,2004,17
2,AYANE,2004,7
2,AYANNA,2004,3
2,AYAT,2004,21
2,AYBUKE,2004,6
2,AYCA,2004,4
2,AYET,2004,3
2,AYGUL,2004,3
2,AYIA,2004,3
2,AYLA,2004,19
2,AYLEEN,2004,5
2,AYLIN,2004,89
2,AYLINE,2004,17
2,AYMA,2004,4
2,AYMELINE,2004,5
2,AYMIE,2004,5
2,AYNUR,2004,3
2,AYSE,2004,45
2,AYSE-NUR,2004,4
2,AYSEGUL,2004,8
2,AYSEL,2004,10
2,AYSENUR,2004,11
2,AYSHA,2004,4
2,AYSU,2004,6
2,AYSUN,2004,6
2,AZELIA,2004,4
2,AZELIE,2004,9
2,AZELINE,2004,11
2,AZENOR,2004,11
2,AZIA,2004,3
2,AZILIS,2004,21
2,AZILIZ,2004,35
2,AZILYS,2004,9
2,AZIZA,2004,12
2,AZOU,2004,3
2,AZRA,2004,36
2,AZZURRA,2004,3
2,BABETTE,2004,4
2,BADRA,2004,4
2,BAHAR,2004,7
2,BAHATI,2004,3
2,BAHIA,2004,19
2,BAHYA,2004,6
2,BAIA,2004,3
2,BALKIS,2004,3
2,BAMBI,2004,3
2,BAMBOU,2004,3
2,BAMBY,2004,8
2,BAPTISTINE,2004,13
2,BARBARA,2004,93
2,BASMA,2004,55
2,BASMALA,2004,21
2,BASSA,2004,3
2,BATHILDE,2004,6
2,BATOUL,2004,6
2,BAYA,2004,19
2,BAYANE,2004,5
2,BEATRIX,2004,5
2,BEATRIZ,2004,11
2,BEGUM,2004,7
2,BELEN,2004,4
2,BELGIN,2004,3
2,BELINDA,2004,44
2,BELINE,2004,4
2,BELKIS,2004,4
2,BELLA,2004,7
2,BELMA,2004,4
2,BELYNDA,2004,3
2,BENEDICTE,2004,96
2,BENIE,2004,8
2,BENJAMINE,2004,3
2,BERANGERE,2004,22
2,BERENGERE,2004,16
2,BERFIN,2004,28
2,BERFINE,2004,3
2,BERIVAN,2004,20
2,BERNADETTE,2004,9
2,BERTILLE,2004,154
2,BERYL,2004,14
2,BERYLE,2004,3
2,BESMA,2004,11
2,BESMALA,2004,6
2,BETHANIE,2004,5
2,BETHSABEE,2004,4
2,BETINA,2004,5
2,BETTINA,2004,28
2,BETTY,2004,57
2,BETTYNA,2004,3
2,BETUL,2004,36
2,BEVERLEY,2004,3
2,BEVERLY,2004,19
2,BEYONCE,2004,12
2,BEYZA,2004,59
2,BEYZA-NUR,2004,8
2,BEYZANUR,2004,5
2,BIANCA,2004,41
2,BIBI,2004,9
2,BIBIANE,2004,5
2,BILGE,2004,3
2,BILITIS,2004,3
2,BILLIE,2004,8
2,BINETA,2004,7
2,BINETOU,2004,4
2,BINTA,2004,51
2,BINTI,2004,3
2,BINTOU,2004,64
2,BISMA,2004,7
2,BLANCHE,2004,215
2,BLANDINE,2004,201
2,BLESSING,2004,6
2,BLEUENN,2004,64
2,BLEUNVENN,2004,3
2,BLUMA,2004,3
2,BOCHRA,2004,4
2,BONNIE,2004,12
2,BOUCHRA,2004,43
2,BOUTAINA,2004,3
2,BOYE,2004,3
2,BRANDY,2004,13
2,BRENDA,2004,93
2,BRENDY,2004,7
2,BRIANA,2004,25
2,BRIANNA,2004,14
2,BRIDGET,2004,5
2,BRIGITTE,2004,13
2,BRITANIE,2004,7
2,BRITANNY,2004,11
2,BRITANY,2004,27
2,BRITHANY,2004,8
2,BRITNEY,2004,31
2,BRITTANY,2004,19
2,BROOKLYN,2004,3
2,BRUNA,2004,15
2,BRUNE,2004,27
2,BRUNEHILDE,2004,4
2,BRUNELLA,2004,12
2,BRUNHILDE,2004,3
2,BRYANA,2004,10
2,BRYANNA,2004,9
2,BTISSAM,2004,3
2,BTISSEM,2004,3
2,BURCIN,2004,4
2,BUSE,2004,5
2,BUSRA,2004,36
2,BÉATRICE,2004,57
2,BÉRÉNICE,2004,240
2,CACILIA,2004,5
2,CACILIE,2004,4
2,CAINA,2004,5
2,CAITLIN,2004,17
2,CAITLINE,2004,6
2,CAITLYNE,2004,3
2,CALI,2004,25
2,CALIA,2004,4
2,CALIE,2004,17
2,CALINA,2004,5
2,CALISSA,2004,3
2,CALISTA,2004,105
2,CALIXTE,2004,10
2,CALLIE,2004,6
2,CALLISTA,2004,49
2,CALLISTE,2004,4
2,CALLISTINE,2004,3
2,CALLIXTE,2004,3
2,CALLY,2004,4
2,CALY,2004,15
2,CALYPSO,2004,58
2,CALYSSA,2004,5
2,CALYSTA,2004,15
2,CAMELA,2004,3
2,CAMELIA,2004,3
2,CAMELLIA,2004,10
2,CAMELYA,2004,9
2,CAMERON,2004,23
2,CAMERONE,2004,13
2,CAMILA,2004,39
2,CAMILIA,2004,76
2,CAMILLA,2004,22
2,CAMILLE,2004,5294
2,CAMILLIA,2004,22
2,CAMILYA,2004,5
2,CAMY,2004,4
2,CAMYLLE,2004,9
2,CAMÉLIA,2004,340
2,CANAN,2004,3
2,CANDICE,2004,1473
2,CANDIDE,2004,3
2,CANDIE,2004,8
2,CANDY,2004,28
2,CANDYCE,2004,68
2,CANDYS,2004,14
2,CANELLE,2004,28
2,CANNELLE,2004,48
2,CANSU,2004,13
2,CAPUCINE,2004,718
2,CARA,2004,7
2,CARENE,2004,5
2,CARINA,2004,10
2,CARINE,2004,43
2,CARLA,2004,2011
2,CARLA-MARIE,2004,56
2,CARLIE,2004,5
2,CARLINA,2004,4
2,CARLINE,2004,15
2,CARLOTA,2004,4
2,CARLOTTA,2004,12
2,CARLY,2004,20
2,CARLYNE,2004,11
2,CARMEL,2004,6
2,CARMELA,2004,7
2,CARMEN,2004,91
2,CAROL-ANN,2004,3
2,CAROL-ANNE,2004,5
2,CAROLANE,2004,29
2,CAROLANN,2004,4
2,CAROLANNE,2004,3
2,CAROLE,2004,55
2,CAROLE-ANNE,2004,4
2,CAROLINA,2004,34
2,CAROLINE,2004,536
2,CAROLYNE,2004,4
2,CARRIE,2004,3
2,CARRY,2004,3
2,CARYS,2004,5
2,CASANDRA,2004,6
2,CASEY,2004,7
2,CASSANDRA,2004,1269
2,CASSANDRE,2004,438
2,CASSENDRA,2004,3
2,CASSENDRE,2004,3
2,CASSI,2004,3
2,CASSIA,2004,7
2,CASSIANE,2004,7
2,CASSIDI,2004,3
2,CASSIDIE,2004,3
2,CASSIDY,2004,62
2,CASSIE,2004,92
2,CASSILDA,2004,4
2,CASSILIA,2004,5
2,CASSIOPEE,2004,33
2,CASSIS,2004,3
2,CASSY,2004,79
2,CASTILLE,2004,15
2,CATALINA,2004,13
2,CATARINA,2004,27
2,CATELINE,2004,6
2,CATERINA,2004,3
2,CATHARINA,2004,5
2,CATHEL,2004,3
2,CATHELINE,2004,4
2,CATHERINE,2004,96
2,CATHIA,2004,3
2,CATHIE,2004,10
2,CATHLEEN,2004,7
2,CATHY,2004,122
2,CATIA,2004,7
2,CATIANA,2004,3
2,CAULINE,2004,4
2,CECILIE,2004,8
2,CECILLIA,2004,4
2,CECILYA,2004,6
2,CECYLIA,2004,3
2,CEDRINE,2004,13
2,CELENA,2004,46
2,CELENE,2004,4
2,CELESTE,2004,213
2,CELESTINE,2004,106
2,CELHIA,2004,3
2,CELIA,2004,4
2,CELIANA,2004,8
2,CELIANE,2004,45
2,CELIANNE,2004,3
2,CELICIA,2004,5
2,CELIE,2004,25
2,CELIMENE,2004,6
2,CELINA,2004,127
2,CELLIA,2004,10
2,CELLYA,2004,4
2,CELYA,2004,130
2,CELYNA,2004,6
2,CEMILE,2004,3
2,CEMRE,2004,4
2,CENDRINE,2004,5
2,CENNET,2004,3
2,CEPHORA,2004,3
2,CEREN,2004,29
2,CERENA,2004,32
2,CERINA,2004,3
2,CERINE,2004,27
2,CERISE,2004,30
2,CESARINE,2004,5
2,CEYDA,2004,33
2,CEYLAN,2004,4
2,CEYLIA,2004,4
2,CEYLIN,2004,4
2,CEZANNE,2004,3
2,CHADEN,2004,5
2,CHADIA,2004,16
2,CHADINE,2004,7
2,CHAFIA,2004,6
2,CHAFIKA,2004,5
2,CHAHD,2004,4
2,CHAHDE,2004,4
2,CHAHIDA,2004,9
2,CHAHIMA,2004,3
2,CHAHINA,2004,3
2,CHAHINAZ,2004,7
2,CHAHINAZE,2004,9
2,CHAHINEZ,2004,52
2,CHAHINEZE,2004,17
2,CHAHRAZAD,2004,6
2,CHAHRAZED,2004,4
2,CHAIDA,2004,8
2,CHAIMA,2004,409
2,CHAIMAA,2004,52
2,CHAIMAE,2004,34
2,CHAINA,2004,32
2,CHAINES,2004,6
2,CHAINESE,2004,8
2,CHAINESSE,2004,3
2,CHAINEZ,2004,25
2,CHAINEZE,2004,24
2,CHAKIRA,2004,7
2,CHALVA,2004,5
2,CHAMA,2004,5
2,CHAMS,2004,5
2,CHANA,2004,29
2,CHANCELLE,2004,3
2,CHANCELVIE,2004,3
2,CHANE,2004,3
2,CHANEL,2004,97
2,CHANELE,2004,4
2,CHANELLE,2004,50
2,CHANEZ,2004,11
2,CHANEZE,2004,8
2,CHANI,2004,8
2,CHANIA,2004,4
2,CHANNA,2004,4
2,CHANNEL,2004,10
2,CHANON,2004,3
2,CHANONE,2004,4
2,CHANTAL,2004,13
2,CHARIFA,2004,4
2,CHARIS,2004,3
2,CHARLAINE,2004,14
2,CHARLEEN,2004,10
2,CHARLEYNE,2004,3
2,CHARLIE,2004,58
2,CHARLINE,2004,556
2,CHARLISE,2004,9
2,CHARLIZE,2004,33
2,CHARLOTTE,2004,2267
2,CHARLY,2004,4
2,CHARLYN,2004,4
2,CHARLYNE,2004,95
2,CHARLYSE,2004,3
2,CHARLÈNE,2004,327
2,CHAYA,2004,4
2,CHAYENNE,2004,4
2,CHAYMA,2004,90
2,CHAYMA'A,2004,3
2,CHAYMAA,2004,17
2,CHAYMAE,2004,7
2,CHAYNA,2004,6
2,CHAYNES,2004,3
2,CHAYNEZ,2004,4
2,CHAYNEZE,2004,4
2,CHEHRAZAD,2004,3
2,CHEIMA,2004,56
2,CHEINA,2004,5
2,CHELBY,2004,3
2,CHELCY,2004,4
2,CHELI,2004,3
2,CHELLY,2004,4
2,CHELSEA,2004,67
2,CHELSEY,2004,3
2,CHELSSY,2004,3
2,CHELSY,2004,20
2,CHENOA,2004,6
2,CHERAZ,2004,5
2,CHERAZAD,2004,4
2,CHERAZADE,2004,14
2,CHERIANE,2004,5
2,CHERIFA,2004,9
2,CHERIHANE,2004,7
2,CHERINE,2004,96
2,CHERINNE,2004,4
2,CHERLEY,2004,4
2,CHERYANE,2004,5
2,CHERYL,2004,19
2,CHERYNE,2004,22
2,CHEYENNE,2004,117
2,CHEYMA,2004,22
2,CHIARA,2004,526
2,CHIMENE,2004,74
2,CHINE,2004,3
2,CHIRAZ,2004,15
2,CHIRAZE,2004,4
2,CHIREL,2004,9
2,CHIRELLE,2004,3
2,CHIRINE,2004,74
2,CHIRLY,2004,3
2,CHJARA,2004,10
2,CHLEA,2004,29
2,CHLEO,2004,10
2,CHLOEE,2004,24
2,CHLOELIA,2004,3
2,CHLORIS,2004,3
2,CHLOÉ,2004,5449
2,CHOROUK,2004,3
2,CHOUROUK,2004,3
2,CHRISSY,2004,4
2,CHRISTA,2004,5
2,CHRISTABELLE,2004,3
2,CHRISTAL,2004,6
2,CHRISTALE,2004,5
2,CHRISTEL,2004,6
2,CHRISTELLA,2004,5
2,CHRISTELLE,2004,99
2,CHRISTIANA,2004,11
2,CHRISTIANE,2004,11
2,CHRISTIE,2004,15
2,CHRISTINA,2004,71
2,CHRISTINE,2004,84
2,CHRISTIVIE,2004,5
2,CHRISTVIE,2004,4
2,CHRISTY,2004,5
2,CHRYS,2004,3
2,CHRYSTAL,2004,18
2,CHRYSTALE,2004,6
2,CHRYSTELLE,2004,6
2,CHYRINE,2004,7
2,CHÉRINE,2004,3
2,CIANA,2004,10
2,CIARA,2004,4
2,CIDJY,2004,5
2,CIGDEM,2004,4
2,CILIA,2004,20
2,CILYA,2004,7
2,CINDA,2004,3
2,CINDEL,2004,5
2,CINDELLE,2004,4
2,CINDERELLA,2004,5
2,CINDIE,2004,11
2,CINDY,2004,272
2,CINTHIA,2004,10
2,CINTHYA,2004,10
2,CINTIA,2004,5
2,CINTYA,2004,3
2,CIRA,2004,3
2,CIRCE,2004,13
2,CIRCEE,2004,3
2,CIRINE,2004,8
2,CISSE,2004,8
2,CLAIRE,2004,795
2,CLAIRE-ELISE,2004,3
2,CLAIRE-LISE,2004,5
2,CLAIRE-MARIE,2004,9
2,CLARA,2004,5374
2,CLARA-LOU,2004,3
2,CLARA-MARIE,2004,6
2,CLARANCE,2004,4
2,CLARENCE,2004,25
2,CLARICE,2004,21
2,CLARIE,2004,4
2,CLARINE,2004,4
2,CLARIS,2004,3
2,CLARISSA,2004,15
2,CLARISSE,2004,770
2,CLARITA,2004,4
2,CLARYS,2004,30
2,CLARYSSE,2004,36
2,CLAUDE,2004,7
2,CLAUDIA,2004,127
2,CLAUDIE,2004,13
2,CLAUDINE,2004,12
2,CLEANE,2004,6
2,CLEIA,2004,5
2,CLELIA,2004,225
2,CLELIE,2004,37
2,CLELYA,2004,5
2,CLEMANCE,2004,4
2,CLEMANTINE,2004,3
2,CLEMIE,2004,4
2,CLEO,2004,252
2,CLEOPHEE,2004,28
2,CLERVIE,2004,10
2,CLEYA,2004,4
2,CLHOE,2004,9
2,CLODIE,2004,3
2,CLOE,2004,815
2,CLOEE,2004,10
2,CLOELIA,2004,8
2,CLOTHILDE,2004,133
2,CLOTILDE,2004,244
2,CLÉA,2004,387
2,CLÉMENCE,2004,1691
2,CLÉMENTINE,2004,670
2,COLEEN,2004,64
2,COLEENE,2004,3
2,COLETTE,2004,33
2,COLINE,2004,889
2,COLINNE,2004,3
2,COLLEEN,2004,67
2,COLLINE,2004,41
2,COLLYNE,2004,11
2,COLOMBA,2004,4
2,COLOMBE,2004,66
2,COLOMBINE,2004,15
2,COLYNE,2004,66
2,CONSTANCE,2004,400
2,CONSUELO,2004,3
2,CORA,2004,18
2,CORAIL,2004,7
2,CORALIE,2004,935
2,CORALINE,2004,224
2,CORALY,2004,36
2,CORALYE,2004,3
2,CORALYNE,2004,26
2,CORDELIA,2004,20
2,CORELIA,2004,3
2,CORENTINE,2004,11
2,CORIE,2004,5
2,CORINA,2004,4
2,CORINE,2004,4
2,CORINNA,2004,3
2,CORINNE,2004,11
2,CORNELIA,2004,14
2,COSIMA,2004,3
2,COUMBA,2004,43
2,COURTNEY,2004,5
2,CRISTAL,2004,18
2,CRISTALE,2004,7
2,CRISTELLE,2004,3
2,CRISTIANA,2004,3
2,CRISTINA,2004,19
2,CRYSTAL,2004,72
2,CRYSTALE,2004,11
2,CYAN,2004,3
2,CYANA,2004,4
2,CYANE,2004,6
2,CYANN,2004,12
2,CYBELIA,2004,28
2,CYBELLIA,2004,14
2,CYBILLE,2004,4
2,CYLIA,2004,74
2,CYLIANE,2004,12
2,CYNDEL,2004,5
2,CYNDELLE,2004,7
2,CYNDIA,2004,4
2,CYNDIE,2004,8
2,CYNDRA,2004,4
2,CYNTHIA,2004,215
2,CYNTIA,2004,10
2,CYPRIANE,2004,3
2,CYRIANE,2004,28
2,CYRIANNE,2004,3
2,CYRIELLE,2004,220
2,CYRINE,2004,41
2,CÉCILE,2004,354
2,CÉCILIA,2004,356
2,CÉLIA,2004,2520
2,CÉLINE,2004,448
2,DADO,2004,7
2,DAHINA,2004,4
2,DAHLIA,2004,17
2,DAIANA,2004,4
2,DAINA,2004,16
2,DAISY,2004,29
2,DAKOTA,2004,5
2,DALEL,2004,4
2,DALHIA,2004,4
2,DALIA,2004,43
2,DALIDA,2004,4
2,DALILA,2004,36
2,DALLA,2004,12
2,DALLO,2004,3
2,DALOBA,2004,11
2,DALVA,2004,10
2,DALYA,2004,27
2,DAMARIS,2004,9
2,DAMIA,2004,5
2,DAMLA,2004,21
2,DAMYA,2004,4
2,DANA,2004,80
2,DANAE,2004,53
2,DANAELLE,2004,11
2,DANIA,2004,36
2,DANICA,2004,3
2,DANIELA,2004,33
2,DANIELE,2004,4
2,DANIELLA,2004,25
2,DANIELLE,2004,14
2,DANIYA,2004,3
2,DANNA,2004,6
2,DANY,2004,3
2,DANYA,2004,17
2,DAPHNEE,2004,78
2,DAPHNEY,2004,4
2,DAPHNÉ,2004,273
2,DARA,2004,5
2,DARIA,2004,26
2,DARIANA,2004,3
2,DARINA,2004,16
2,DARINE,2004,16
2,DARLENE,2004,8
2,DARLING,2004,3
2,DAUPHINE,2004,6
2,DAURIANE,2004,4
2,DAVINA,2004,34
2,DAVYNA,2004,4
2,DAWN,2004,3
2,DAYA,2004,3
2,DAYANA,2004,16
2,DAYANE,2004,4
2,DAYNA,2004,7
2,DEA,2004,3
2,DEANA,2004,3
2,DEBORA,2004,47
2,DEBORAH,2004,312
2,DEFNE,2004,13
2,DEHLIA,2004,3
2,DELHIA,2004,13
2,DELIA,2004,53
2,DELICE,2004,4
2,DELICIA,2004,4
2,DELILA,2004,3
2,DELINA,2004,3
2,DELPHINE,2004,160
2,DELYA,2004,21
2,DEMY,2004,3
2,DENIA,2004,9
2,DENISA,2004,8
2,DENISE,2004,18
2,DENIZ,2004,16
2,DEOTILLE,2004,3
2,DERYA,2004,18
2,DESIDERIA,2004,5
2,DESIREE,2004,13
2,DESTINEE,2004,5
2,DEVA,2004,12
2,DEVI,2004,7
2,DEVIKA,2004,3
2,DHARMA,2004,6
2,DHELIA,2004,10
2,DIABA,2004,3
2,DIAHOUMBA,2004,3
2,DIAKHOUMBA,2004,5
2,DIALLA,2004,3
2,DIAMA,2004,4
2,DIANA,2004,122
2,DIANE,2004,362
2,DIANNA,2004,3
2,DIANY,2004,3
2,DIARIATOU,2004,4
2,DIARIETOU,2004,4
2,DIARRA,2004,5
2,DICKO,2004,3
2,DIDEM,2004,8
2,DIENABA,2004,10
2,DIENEBA,2004,13
2,DIEYNABA,2004,15
2,DIHYA,2004,5
2,DIJLE,2004,6
2,DIKRA,2004,10
2,DILA,2004,4
2,DILAN,2004,8
2,DILARA,2004,96
2,DILAY,2004,11
2,DILEK,2004,13
2,DINA,2004,149
2,DINAH,2004,13
2,DIONCOUNDA,2004,3
2,DIONE,2004,4
2,DIOR,2004,3
2,DIOULDE,2004,3
2,DIVINE,2004,43
2,DIVYA,2004,5
2,DIYA,2004,4
2,DJAMELIA,2004,6
2,DJAMILA,2004,31
2,DJANA,2004,3
2,DJANIS,2004,4
2,DJANNA,2004,3
2,DJEINABA,2004,3
2,DJELISSA,2004,4
2,DJEMA,2004,4
2,DJEMILA,2004,6
2,DJENA,2004,26
2,DJENABA,2004,12
2,DJENABOU,2004,7
2,DJENEBA,2004,55
2,DJENEBOU,2004,6
2,DJENNA,2004,16
2,DJENNY,2004,5
2,DJENY,2004,4
2,DJEREBA,2004,3
2,DJERSEY,2004,9
2,DJESSY,2004,5
2,DJINA,2004,4
2,DJOHRA,2004,3
2,DJOUMA,2004,6
2,DJOUMANA,2004,3
2,DJULIA,2004,3
2,DJULIANE,2004,3
2,DJYNA,2004,3
2,DOAA,2004,6
2,DOHA,2004,19
2,DOINA,2004,4
2,DOLCE,2004,3
2,DOLLY,2004,5
2,DOLORES,2004,22
2,DOMINIQUE,2004,10
2,DOMITILLE,2004,106
2,DONA,2004,16
2,DONATELLA,2004,5
2,DONIA,2004,101
2,DONNA,2004,8
2,DONYA,2004,10
2,DORA,2004,66
2,DORCAS,2004,10
2,DOREEN,2004,18
2,DORIA,2004,39
2,DORIANA,2004,8
2,DORIANE,2004,247
2,DORIANNE,2004,29
2,DORINA,2004,4
2,DORINDA,2004,4
2,DORINE,2004,186
2,DORINNE,2004,5
2,DORIS,2004,16
2,DOROTHEE,2004,9
2,DORRA,2004,6
2,DORYANE,2004,15
2,DORYNE,2004,8
2,DOUA,2004,12
2,DOUAA,2004,26
2,DOUAE,2004,8
2,DOUHA,2004,4
2,DOUNIA,2004,301
2,DOUNYA,2004,14
2,DOUSSOU,2004,4
2,DUDU,2004,3
2,DUNE,2004,18
2,DUNIA,2004,4
2,DUNYA,2004,10
2,DUYGU,2004,13
2,DYNA,2004,15
2,EA,2004,3
2,EARINE,2004,3
2,EBENE,2004,6
2,EBONY,2004,3
2,EBRAR,2004,4
2,EBRU,2004,15
2,ECE,2004,4
2,EDA,2004,66
2,EDA-NUR,2004,6
2,EDANUR,2004,22
2,EDELINE,2004,10
2,EDEN,2004,241
2,EDENE,2004,6
2,EDENNE,2004,3
2,EDINA,2004,5
2,EDITH,2004,23
2,EDMA,2004,4
2,EDMEE,2004,5
2,EDNA,2004,12
2,EDONA,2004,6
2,EDWIGE,2004,28
2,EDWINA,2004,21
2,EDWINE,2004,6
2,EDWYNA,2004,3
2,EEVA,2004,5
2,EFFIE,2004,4
2,EFTELYA,2004,5
2,EGLANTINE,2004,124
2,EILEEN,2004,44
2,EILWEN,2004,3
2,EILYNE,2004,3
2,EINAT,2004,7
2,EIREEN,2004,3
2,EKATERINA,2004,4
2,EKRAM,2004,3
2,ELA,2004,43
2,ELAIA,2004,26
2,ELANA,2004,7
2,ELANE,2004,5
2,ELANUR,2004,11
2,ELAURA,2004,13
2,ELCIN,2004,3
2,ELDA,2004,3
2,ELDINA,2004,3
2,ELEA,2004,589
2,ELEANA,2004,52
2,ELEANE,2004,16
